osm_id,osm_type,name,category,city,address,post code,website,lat,lon
9606134419,node,Les délices de C.Line.B,restaurant,Saint-Rémy-de-Provence,"34 Boulevard Mirabeau, Saint-Rémy-de-Provence",,https://www.laile-ou-la-cuisse-restaurant-saint-remy-de-provence.com/,43.7897027,4.8342572
10812417505,node,Maussane-les-Alpilles,restaurant,Saint-Rémy-de-Provence,34 Avenue de la Vallée des Baux,,,43.7215842,4.8031157
10989217178,node,La Guinguette des Baux,restaurant,Saint-Rémy-de-Provence,,,,43.7493522,4.7954229
11067664169,node,Hôtel de l'Image,hotel,Saint-Rémy-de-Provence,,,,43.7878871,4.832741
11156490906,node,,restaurant,Saint-Rémy-de-Provence,,,,43.7879812,4.8319173
11173489837,node,Antico Mulino,restaurant,Saint-Rémy-de-Provence,13210 Impasse Jaume Comte,,,43.7881559,4.8322024
11179396637,node,mesiba,restaurant,Saint-Rémy-de-Provence,15 B Avenue André et Denis Pellissier,,https://www.mesiba.fr/,43.7881634,4.8408402
11463641969,node,Mecha Uma,restaurant,Saint-Rémy-de-Provence,15 Avenue de la Libération,,https://mecha-uma-saint-remy.eatbu.com/,43.788877,4.834484
11907848108,node,Ô Caprices de Mathias,restaurant,Saint-Rémy-de-Provence,,,,43.7812227,4.8404874
11982723470,node,Le Goustarou,restaurant,Saint-Rémy-de-Provence,,,,43.7884278,4.8308753
11983511470,node,Vente à Emporter,restaurant,Saint-Rémy-de-Provence,Boulevard Gambetta,,,43.7904974,4.8325316
12015113973,node,Le Capoun,restaurant,Saint-Rémy-de-Provence,,,,43.7933852,4.8291482
12165029274,node,Le jardin des pin-up,restaurant,Saint-Rémy-de-Provence,"3 Place Favier, Saint-Rémy-de-Provence",,,43.7894565,4.8309364
12278438836,node,Maison Marshall,restaurant,Saint-Rémy-de-Provence,,,https://m.facebook.com/michel.marshall.127/,43.7890694,4.8317757
12280933761,node,Hôtel Van Gogh,hotel,Saint-Rémy-de-Provence,1 Avenue Jean Moulin,,https://www.hotel-vangogh.com/en,43.7885561,4.8381634
12280945307,node,Chez Madame Ly,restaurant,Saint-Rémy-de-Provence,,,,43.7886303,4.8353598
12281376607,node,La maison Favier,restaurant,Saint-Rémy-de-Provence,,,,43.7895223,4.8311525
12281500674,node,L'AO,restaurant,Saint-Rémy-de-Provence,,,,43.7897264,4.8303911
12284675829,node,Volubilis,restaurant,Saint-Rémy-de-Provence,,,,43.7887819,4.8352489
12765476001,node,L'espianada restaurant sarde,restaurant,Saint-Rémy-de-Provence,15 Avenue de la Vallée des Baux,,https://www.restaurant-lespianada.fr/,43.7219393,4.8001129
12862414121,node,Le Petit Rocher,restaurant,Saint-Rémy-de-Provence,,,,43.7433241,4.7947549
12862451327,node,Le Café du Musée,restaurant,Saint-Rémy-de-Provence,,,,43.744059,4.7951897
13452366301,node,L'oiseau qui chante,restaurant,Saint-Rémy-de-Provence,150 Route de Maillane,,,43.7946264,4.8289773
13505169563,node,Le Saint-Rémy,hotel,Saint-Rémy-de-Provence,"16 Boulevard Victor Hugo, Saint-Rémy-de-Provence",,,43.7871435,4.8315107
13505169572,node,Lou Patio,restaurant,Saint-Rémy-de-Provence,"16 Boulevard Victor Hugo, Saint-Rémy-de-Provence",,,43.7871405,4.8314268
13713479301,node,Camille Ô Baux,restaurant,Saint-Rémy-de-Provence,,,,43.7441165,4.7950053
13719034919,node,province holidays,hotel,Saint-Rémy-de-Provence,,,,43.7886632,4.8326609
13776178301,node,La Piccola,restaurant,Saint-Rémy-de-Provence,89 Avenue de la Vallée des Baux,,,43.7204981,4.8077618
13776178302,node,Bistrot Saint-Roche. Chez Joan & Vincent,restaurant,Saint-Rémy-de-Provence,Avenue de la Vallée des Baux,,,43.7205146,4.8074085
13776216201,node,O Sushi Bar,restaurant,Saint-Rémy-de-Provence,,,,43.7212024,4.8049854
13776309301,node,Au 49. Chez Gwen & Alex,restaurant,Saint-Rémy-de-Provence,,,,43.721371,4.8043081
13779738201,node,Logis Hotels Restaurants,hotel,Saint-Rémy-de-Provence,,,,43.7202841,4.8074063
13784819301,node,Les Gourmandises de Marcel. Galetterie Glacier,restaurant,Saint-Rémy-de-Provence,78 Avenue de la Vallée des Baux,,,43.7206674,4.8056643
